Date,Open,High,Low,Close,Adj Close,Volume
24-12-2009,645.25,649.25,643.013,643.75,424.693634,12848
29-12-2009,647.575012,650,641.125,644.375,425.106018,249660
30-12-2009,642.525024,652.474976,642.525024,644.825012,425.402802,372316
31-12-2009,645.25,653.724976,645.25,651.312012,429.682434,367304
4/1/2010,651.312012,657.362,650.299988,653.562012,431.166809,459892
5/1/2010,653.562012,657.424988,638.75,655,432.115479,344848
6/1/2010,654.5,656.5,644.5,646.150024,426.277039,306752
7/1/2010,645,645,629.5,631.312012,416.488098,1079420
8/1/2010,643.812012,643.812012,615,616.112,406.460419,750772
11/1/2010,617.513,626.5,617.513,622.138,410.435852,591276
12/1/2010,625,648.25,625,646.862,426.746643,2196552
13-01-2010,648.025024,675.025024,643.75,671.562012,443.041748,2759824
14-01-2010,675.25,677.5,663.075012,672.275024,443.512238,1698972
15-01-2010,672.5,672.5,663.849976,668.849976,441.252625,355756
18-01-2010,665.049988,672.062012,663.75,669.799988,441.879333,643536
19-01-2010,668.5,669.849976,657,659.112,434.828247,243360
20-01-2010,662,667.474976,659.112,663.224976,437.541626,188932
21-01-2010,660,665.75,650.150024,655.299988,432.313477,220540
22-01-2010,653.099976,653.099976,637.825012,643.263,424.372375,596088
25-01-2010,637.487,639.924988,629.275024,634.463013,418.566956,361328
27-01-2010,634.463013,634.463013,621.599976,624.599976,412.059998,257956
28-01-2010,632.75,638.75,621.5,623.588013,411.392426,349900
29-01-2010,620,636.25,601.536987,619.174988,408.48111,392772
1/2/2010,617.5,631,597.75,612.299988,403.945496,658212
2/2/2010,624,624.75,605.588013,609.411987,402.040344,451984
3/2/2010,612.25,624.5,612.25,617.549988,407.409119,235252
4/2/2010,615.25,617.474976,603.088013,605.799988,399.657257,302200
5/2/2010,595.75,599,583.25,588.049988,387.947327,567112
8/2/2010,596.5,609.25,586.562012,600.187988,395.954987,329508
9/2/2010,600.25,618.911987,598.5,617.724976,407.524506,545436
10/2/2010,620.5,623.700012,612.5,617.924988,407.656433,376496
11/2/2010,618.25,629.174988,618.25,624.424988,411.944641,700908
15-02-2010,624.424988,633.013,619,624.375,411.911591,254836
16-02-2010,628.75,636.437988,621.75,633.911987,418.203339,274064
17-02-2010,639.5,639.974976,628.062012,629.987,415.613953,350888
18-02-2010,631,636.724976,624,633.650024,418.030487,265756
19-02-2010,629,635.5,629,632.388,417.198029,284156
22-02-2010,635.224976,657.375,635.224976,642.062012,423.580078,533256
23-02-2010,639.450012,646.224976,639.450012,644.275024,425.0401,209984
24-02-2010,642,649.625,641.25,644.263,425.032196,314720
25-02-2010,647.25,656,643.125,653.112,430.869934,421120
26-02-2010,650.75,657.5,646,650.400024,429.080872,707144
2/3/2010,650.400024,662.25,650.400024,660.099976,435.480011,442508
3/3/2010,661.263,666.974976,658.187988,665.161987,438.81955,341552
4/3/2010,663.75,663.75,651.963013,655.849976,432.676178,244288
5/3/2010,657.5,659.849976,653.25,658.400024,434.358521,229688
8/3/2010,663.25,667.375,659.562012,664.862,438.621643,326656
9/3/2010,664.575012,674.5,662.75,670.974976,442.654449,523660
10/3/2010,670.974976,672.5,662.25,664.963013,438.688232,279744
11/3/2010,666.25,672.5,662.5,671.088013,442.729034,258812
12/3/2010,671,673.5,664.536987,668.150024,440.790802,173116
15-03-2010,666.5,677.5,658.763,675.299988,445.507782,1075484
16-03-2010,677.5,687.174988,670.799988,683.088013,450.645721,348092
17-03-2010,683.799988,687.875,680.5,684.786987,451.766541,435700
18-03-2010,687.763,698.036987,686.775024,696.187988,459.287964,409352
19-03-2010,696.25,697.5,690.588013,693.775024,457.696106,264144
22-03-2010,676.75,694.5,676.75,689.187988,454.669983,183808
23-03-2010,690.75,695.924988,690.75,693.838013,457.737579,259680
25-03-2010,693.838013,705.349976,687.5,701.400024,462.726532,641680
26-03-2010,703.224976,703.263,691.299988,694.400024,458.108459,278392
29-03-2010,694.5,694.5,675.125,678.911987,447.890594,640648
30-03-2010,680.5,680.5,660,660.974976,436.057312,493748
31-03-2010,661.525024,669.025024,651.775024,653.775024,431.307251,843084
1/4/2010,655,669.487,655,667.849976,440.592865,597928
5/4/2010,667.849976,673.5,660.025024,668.224976,440.84024,371876
6/4/2010,670.25,671.224976,661.25,662.375,436.980957,184956
7/4/2010,657.5,665,640.099976,661.013,436.082458,488044
8/4/2010,657,669.25,657,664.463013,438.358368,355936
9/4/2010,664.775024,674.474976,664.775024,669.713013,441.82196,368232
12/4/2010,671.25,673.974976,663.088013,670.812012,442.546997,396896
13-04-2010,662.5,697.5,658.75,695.588013,458.89212,7298988
15-04-2010,695.588013,705.950012,690,700.388,462.058807,1668212
16-04-2010,700.75,702.25,690.25,696.450012,459.460907,542788
19-04-2010,692.5,692.5,684.838013,688.049988,453.919159,343060
20-04-2010,692.25,692.25,680.25,681.224976,449.416534,315520
21-04-2010,687.25,687.25,675.75,679,447.948761,269792
22-04-2010,679.25,690,674,679.513,448.287079,409992
23-04-2010,684,688.125,679.513,682.025024,449.944427,207728
26-04-2010,686.888,687.599976,681.275024,685.174988,452.022461,172300
27-04-2010,682.75,686.25,681.088013,685.411987,452.178894,291044
28-04-2010,680.062012,682.650024,673.325012,675.138,445.400848,174092
29-04-2010,676,680,669.075012,676.562012,446.340363,269972
30-04-2010,679.75,688.5,669.450012,684.036987,451.27179,480664
3/5/2010,674.25,679.950012,670,673.625,444.40271,362208
4/5/2010,678,678,663.5,666.737,439.858612,1194456
5/5/2010,661.5,674.375,652.312012,671.950012,443.297699,872072
6/5/2010,668.763,670.375,661.5,665.036987,438.737091,318772
7/5/2010,657.75,661.5,652.275024,654.911987,432.057434,314512
10/5/2010,657.5,676.924988,657.5,668.775024,441.203156,190460
11/5/2010,667,667.700012,660,665.786987,439.231903,717660
12/5/2010,653.75,674.213013,653.75,670.325012,442.225677,278500
13-05-2010,680,693.75,670.112,675.536987,445.664093,258072
14-05-2010,672.5,681.700012,657.812012,664.213013,438.193481,289984
17-05-2010,659,659,645.299988,653.924988,431.406219,340792
18-05-2010,655.388,658.424988,646.5,655.75,432.61026,267872
19-05-2010,656.25,662.474976,648.75,650.775024,429.328186,263324
20-05-2010,654,657.974976,647.5,650.099976,428.882904,367576
21-05-2010,641.25,650,637.5,646.536987,426.532288,288076
24-05-2010,657.5,657.5,646.099976,649.187988,428.281128,356404
25-05-2010,645.5,645.5,627.5,633.325012,417.816132,356736
26-05-2010,641.263,657.5,638.799988,654.674988,442.378601,210572
27-05-2010,656,664.5,648.75,660.862,446.559235,451300
28-05-2010,667.5,670.75,659.5,668.724976,451.872559,330264
31-05-2010,667.5,670.924988,657.588013,664.411987,448.958099,200152
1/6/2010,663.75,664.375,654.75,656.312012,443.484833,140076
2/6/2010,659,665,657.25,661.049988,446.68634,179692
3/6/2010,664.974976,676.200012,664.974976,674.25,455.605865,242904
4/6/2010,675.25,683.974976,670.25,682.638,461.273834,279884
7/6/2010,671.25,672.5,663.275024,668.062012,451.42453,250176
8/6/2010,664.650024,672.450012,662.362,663.75,448.510773,683948
9/6/2010,662.75,666.174988,654.263,656.875,443.865204,383532
10/6/2010,655.25,663.5,654.5,661.737,447.150513,238108
11/6/2010,667.5,670,655.088013,658.400024,444.89563,704016
14-06-2010,662.575012,690,662.562012,686.812012,464.094299,598016
15-06-2010,687,689.25,680.786987,684.013,462.202911,375372
16-06-2010,693,693.562012,685.75,691.661987,467.37149,283852
17-06-2010,692.487,694.263,683.25,691.825012,467.48172,231136
18-06-2010,691.25,702.674988,688.75,695.388,469.889313,690684
21-06-2010,698.525024,704,698.375,700.375,473.258972,251652
22-06-2010,697.5,697.5,690,692.025024,467.616791,195356
23-06-2010,685.25,702,685.25,699.625,472.75235,233704
24-06-2010,701.25,706.875,695.924988,704.474976,476.029449,451780
25-06-2010,702.5,702.5,693.125,694.437988,469.247284,183608
28-06-2010,698.25,702.25,694.338013,701.088013,473.740875,119008
29-06-2010,700,701,691.825012,697.599976,471.383942,148984
30-06-2010,694.5,700.75,683.25,697.138,471.071777,383336
1/7/2010,700.25,700.25,687.525024,691.875,467.515442,493632
2/7/2010,692.125,692.125,679,682.25,461.011658,801716
5/7/2010,681.25,687.5,681.25,685.75,463.376709,290672
6/7/2010,686.25,699.974976,686.25,696.625,470.72525,280524
7/7/2010,697.25,697.5,691.25,695.25,469.796021,626640
8/7/2010,702.25,711,701.5,706.437988,477.355927,352452
9/7/2010,708,720.5,708,717.974976,485.151855,474588
12/7/2010,721.25,727.888,718.25,723.737,489.045319,546328
13-07-2010,717.125,717.474976,696.25,698.825012,472.211761,2613384
14-07-2010,700.799988,702.5,683.838013,685.575012,463.258423,957336
15-07-2010,687,693.75,683.75,689.737,466.070709,627924
16-07-2010,690,697.375,687.599976,694.575012,469.339874,556692
19-07-2010,687.25,698.075012,684.325012,692.575012,467.988464,400948
20-07-2010,693.75,695.674988,685,689.400024,465.843109,384348
21-07-2010,692.5,694.200012,687.5,691.388,467.186462,103608
22-07-2010,690,691.099976,682.150024,689.450012,465.876862,330060
23-07-2010,696.5,696.5,691.25,695.463013,469.940002,219740
26-07-2010,697.5,702.25,697.5,700.625,473.427979,241608
27-07-2010,702,707.974976,702,706.312012,477.270966,270644
28-07-2010,707.5,710,703.75,708.388,478.673553,267956
29-07-2010,705.888,709.875,703.049988,708.536987,478.774353,207448
30-07-2010,705.75,707.5,691.5,697.213013,471.122498,235936
2/8/2010,695.25,703,687.763,699.888,472.930054,183608
3/8/2010,700,702.987,693.062012,696.138,470.396027,183972
4/8/2010,697.513,718.75,697.513,716.950012,484.459167,512788
5/8/2010,720.25,726.700012,716.950012,718.349976,485.405212,310360
6/8/2010,715.75,722.25,713.062012,716.013,483.826019,296876
9/8/2010,713.5,720.75,708.763,718.286987,485.362579,275840
10/8/2010,715.312012,715.312012,705,708.161987,478.520905,242340
11/8/2010,709,713,700.036987,702.700012,474.830231,196532
12/8/2010,697.5,697.5,689.75,694.650024,469.390594,474948
13-08-2010,694.25,699.5,689.25,695.049988,469.660828,640992
16-08-2010,690,693.974976,687.5,689.875,466.164001,378060
17-08-2010,690,693.75,682.5,688.075012,464.947693,269216
18-08-2010,691.275024,703.875,689.536987,701.286987,473.875336,274628
19-08-2010,705,705,696.25,701.025024,473.698334,208332
20-08-2010,696.25,698.849976,689.638,692.299988,467.802673,238660
23-08-2010,690.25,701.700012,690,698.088013,471.713776,156892
24-08-2010,696.25,698.088013,689,691.375,467.177643,190120
25-08-2010,690,697,688.75,692.963013,468.250671,148944
26-08-2010,694.5,694.5,687,690.875,466.839752,190220
27-08-2010,689.25,689.25,672.5,677.213013,457.608032,318808
30-08-2010,680.5,684.525024,666.5,674,455.43689,266460
31-08-2010,670,679.5,668.75,676.775024,457.312134,241464
1/9/2010,676.75,695.786987,676.75,693.937988,468.909485,352264
2/9/2010,694.275024,697.5,686.299988,687.661987,464.668701,167728
3/9/2010,691.25,700.5,690.75,692.911987,468.216217,180236
6/9/2010,692.5,710,692.5,707.875,478.327026,301864
7/9/2010,705.724976,716.75,702.25,713.888,482.390167,428268
8/9/2010,713.75,719.562012,706.75,718.013,485.177521,351700
9/9/2010,718,723.974976,714.812012,722.825012,488.429077,329712
13-09-2010,722.825012,735.75,708.75,733.875,495.895844,545556
14-09-2010,735,750,734.25,743.987,502.728729,543844
15-09-2010,738.138,764.75,738.138,762.536987,515.263306,924160
16-09-2010,753.888,757,740.338013,741.950012,501.352417,490292
17-09-2010,748.775024,752.5,741.5,743.525024,502.416595,330416
20-09-2010,746.25,753,744,751.474976,507.788422,322212
21-09-2010,753.799988,766.25,748.75,764.625,516.674194,576408
22-09-2010,765.5,766.5,748.549988,751.825012,508.024933,333296
23-09-2010,752.25,756.25,743.724976,753.562012,509.198792,316740
24-09-2010,750,762,735.562012,760.161987,513.658508,343764
27-09-2010,762.5,765,754.112,756.362,511.090851,218184
28-09-2010,753.5,757.25,750.75,754.161987,509.604279,135308
29-09-2010,757.75,768.75,750.838013,757.299988,511.72464,232632
30-09-2010,756.575012,765,752.536987,760.25,513.718018,291712
1/10/2010,761,777.450012,756.588013,775.849976,524.259216,409812
4/10/2010,778.75,790.5,765.75,769.174988,519.74884,365352
5/10/2010,775.950012,777.25,767.5,771.013,520.990723,919816
6/10/2010,780.924988,780.924988,769.75,775.424988,523.972107,168288
7/10/2010,772.25,774.174988,762.5,763.812012,516.124878,558212
8/10/2010,764.049988,771.588013,759.338013,769.349976,519.867004,211312
11/10/2010,771,775,764.525024,767.838013,518.845337,128132
12/10/2010,764.525024,771,757.849976,768.724976,519.444885,279420
13-10-2010,772.5,790.224976,768.825012,787.799988,532.334229,616872
14-10-2010,787.5,807,787.5,796.062012,537.916992,997652
15-10-2010,801.275024,812.25,766.349976,769.036987,519.655457,2147420
18-10-2010,765,778.75,760.75,776.75,524.86731,729324
19-10-2010,776.75,777.5,751.75,753.075012,508.86972,1268720
20-10-2010,751.75,761.200012,748.75,754.812012,510.043335,367440
21-10-2010,752,759.5,745,758.286987,519.270996,468664
22-10-2010,759.924988,771,753.75,763.312012,522.712097,444272
25-10-2010,763.812012,768.5,752.388,754.875,516.93457,287652
26-10-2010,755,759.75,751,754.963013,516.994812,335068
27-10-2010,752.25,752.25,741.25,746.062012,510.899445,406820
28-10-2010,747.25,757.013,739,743.661987,509.25592,281100
29-10-2010,746,749.25,736.638,742.400024,508.391754,314608
1/11/2010,747.025024,756.25,746.411987,748.661987,512.679871,74516
2/11/2010,751.737,756.25,745.888,754.900024,516.95166,164120
3/11/2010,757.25,761.25,753.75,756.013,517.713806,153260
4/11/2010,760.025024,771.25,759,769.138,526.701721,264508
8/11/2010,769,774.75,753.5,755.911987,517.644592,333072
9/11/2010,757.5,767.5,757.5,763.025024,522.515686,206060
10/11/2010,759.5,776.25,758,770.724976,527.788574,676064
11/11/2010,771.338013,771.338013,762.549988,763.786987,523.037354,218428
12/11/2010,759.75,759.75,747.25,749.812012,513.467346,410140
15-11-2010,749.812012,759,745.924988,756.062012,517.747437,199644
16-11-2010,755.5,755.5,736,743.075012,508.853943,283624
18-11-2010,743.075012,756.75,743.075012,751.036987,514.306152,287316
19-11-2010,749.25,752.125,737.5,741.612,507.852051,269992
22-11-2010,745,767.424988,743.75,760.525024,520.803589,374156
23-11-2010,757.424988,764.974976,744.924988,753.325012,515.873047,318720
24-11-2010,753.286987,758.75,745.25,750.25,513.767395,315512
25-11-2010,754.349976,777.75,752.75,765.924988,524.501587,988284
26-11-2010,765.375,776,756.25,760.138,520.538574,411340
29-11-2010,762.700012,773.5,762.700012,766.213013,524.69873,293480
30-11-2010,763.650024,769.5,753.786987,762.362,522.061584,207236
1/12/2010,760,766.5,758.75,763.638,522.935364,185184
2/12/2010,762.5,777.463013,759.088013,773.862,529.936646,802916
3/12/2010,775.25,786.174988,775.25,780.75,534.653625,308904
6/12/2010,780,792.950012,780,786.362,538.496582,339628
7/12/2010,785.575012,796.474976,785,791.937988,542.315063,355580
8/12/2010,788.25,791.112,779,783.650024,536.639526,170912
9/12/2010,786.5,795.724976,785,787.888,539.541626,286916
10/12/2010,787.5,790.5,781.275024,786.888,538.856873,252944
13-12-2010,787.25,788.987,768.75,787.125,539.019165,263072
14-12-2010,790.25,792.974976,781.612,787.763,539.456116,310116
15-12-2010,788.25,802.25,787.5,800.911987,548.460388,369852
16-12-2010,802.775024,824.237,802.775024,823.075012,563.637451,548020
20-12-2010,823.075012,840.75,806.286987,837.724976,573.6698,655096
21-12-2010,837.5,842.5,827.75,832.312012,569.962952,357068
22-12-2010,831.275024,839.25,828.375,834.224976,571.272888,252932
23-12-2010,835,841.5,832.5,840.625,575.65564,452024
24-12-2010,835.799988,844.5,835,842.125,576.682861,363540
27-12-2010,840,847.75,840,842.125,576.682861,169488
28-12-2010,844.5,846.5,841.036987,845.463013,578.968628,221212
29-12-2010,844.286987,851.700012,843,849.875,581.98999,480108
30-12-2010,850,861.75,849.875,849.875,581.98999,464648
31-12-2010,856.75,863.5,851.599976,861.25,589.779541,259836
3/1/2011,862.25,864.713013,856.75,863.224976,591.13208,193256
4/1/2011,863.25,872.474976,863.25,867,593.717163,244168
5/1/2011,866.174988,869,861.75,867,593.717163,158912
6/1/2011,868.25,873,861,868.963013,595.06134,383056
7/1/2011,868.75,873.487,839,841.625,576.340515,391724
10/1/2011,845,860.450012,838,849.161987,581.501709,622084
11/1/2011,846,854.700012,822.562012,832.312012,569.962952,581824
12/1/2011,837.036987,847,830.263,843.737,577.786743,441908
13-01-2011,822.5,822.5,800.25,803.075012,549.941589,1758804
14-01-2011,801.700012,819.25,797.5,800.487,548.169373,770700
17-01-2011,800,820.5,798,816.987,559.468567,501900
18-01-2011,812,833,812,829.536987,568.062622,872796
19-01-2011,826.700012,827.5,809.25,813,556.73822,338304
20-01-2011,809.5,824.463013,805.25,822.275024,563.0896,486152
21-01-2011,816.75,819.25,808.25,812.187988,556.182129,216908
24-01-2011,811.099976,821.75,807.125,819.549988,561.223633,216368
25-01-2011,818.75,825.25,808.838013,813.525024,557.097778,190564
27-01-2011,813.525024,818.75,796.5,798.799988,547.014099,458000
28-01-2011,801.013,817.200012,786.25,793.375,543.299011,624844
31-01-2011,784.75,784.75,772.888,779.075012,533.506653,305800
1/2/2011,783.25,783.25,761.763,771.549988,528.353455,440468
2/2/2011,780.25,790.5,767.25,771.411987,528.258911,385732
3/2/2011,771.775024,787.5,771.775024,778.963013,533.429749,265968
4/2/2011,777.200012,780.5,757.125,761.588013,521.531494,346252
7/2/2011,770.25,777.75,765.25,772.263,528.841736,295964
8/2/2011,775,779.987,768.75,774.150024,530.134033,282924
9/2/2011,773.474976,787.25,766.75,781.75,535.338379,282316
10/2/2011,779.25,779.25,761.349976,764.013,523.192078,266284
11/2/2011,763.75,766.75,755.75,760.150024,520.546936,250852
14-02-2011,770.5,779.5,761,776.138,531.4953,232224
15-02-2011,776,782.474976,769.25,775.25,530.887268,248488
16-02-2011,774,780.5,770.700012,775.237,530.878357,179072
17-02-2011,778.5,782.25,775.588013,777.799988,532.633362,187880
18-02-2011,781.25,786.25,771.338013,774.099976,530.099731,356828
21-02-2011,775,793.775024,769.224976,790.299988,541.193298,294712
22-02-2011,786.213013,791.25,778.825012,785.825012,538.128967,285604
23-02-2011,777.25,777.25,768.75,770.549988,527.66864,268736
24-02-2011,765,767.5,751.549988,756.349976,517.94458,611564
25-02-2011,756.75,759.599976,743.474976,752.062012,515.00824,702648
28-02-2011,755,783.75,745.763,750.763,514.11853,575296
1/3/2011,758.75,775.5,752,772,528.661621,369068
3/3/2011,764,764.025024,750.875,756.424988,517.996033,385232
4/3/2011,762.5,772.450012,762.325012,765.724976,524.364502,396984
7/3/2011,760.5,769.325012,756.525024,759.424988,520.050354,277856
8/3/2011,758.700012,782.25,755.549988,778.661987,533.223755,450176
9/3/2011,780.312012,783.5,768.400024,773.812012,529.902527,385488
10/3/2011,773.5,774.25,765.674988,771.862,528.567078,169148
11/3/2011,766.5,769.75,761.599976,763.612,522.917542,678952
14-03-2011,762.5,777.474976,758.275024,774.812012,530.58728,335312
15-03-2011,759.950012,764.75,752,757.424988,518.680664,450636
16-03-2011,757.487,765.5,756,758.875,519.673645,271964
17-03-2011,748.5,750.5,742.411987,745.312012,510.385834,600572
18-03-2011,746.224976,748.937988,733.849976,735.388,503.589905,660344
21-03-2011,738.75,738.75,726.025024,730.536987,500.267975,379464
22-03-2011,734,739.487,731.625,735.849976,503.90625,435816
23-03-2011,733.25,749.75,732.450012,748.400024,512.500549,361752
24-03-2011,749.713013,753.5,745.5,751.224976,514.43512,450672
25-03-2011,758.25,795.5,758.25,790.5,541.330322,878676
28-03-2011,785.974976,789.474976,777.525024,784.888,537.487305,383628
29-03-2011,783.75,797.424988,782.525024,793.013,543.051147,363328
30-03-2011,793.799988,800.5,789,792.536987,542.72522,243292
31-03-2011,795,815.036987,791.5,809.187988,554.127808,601036
1/4/2011,806.25,813.5,802,804.549988,550.95166,267440
4/4/2011,806.763,823.75,806.763,820.963013,562.191223,283400
5/4/2011,819.25,822.5,807.75,819.875,561.446167,241248
6/4/2011,819.5,824.411987,813.362,817.650024,559.922607,269864
7/4/2011,816,816,809.75,811.862,555.958923,244000
8/4/2011,811.25,815.924988,801.911987,806.737,552.449341,261352
11/4/2011,803.75,815.5,795.862,809.875,554.598206,236212
13-04-2011,805.950012,829.213013,799.036987,826.5,565.98291,506408
15-04-2011,826.224976,826.224976,744.025024,747.200012,511.678772,8831156
18-04-2011,727.375,742.013,722.950012,726.299988,497.366486,3713808
19-04-2011,729.5,732.25,720,721.674988,494.199249,2216624
20-04-2011,730,732,723,726.375,497.417877,1609820
21-04-2011,730.5,734.513,725,727.312012,498.05954,1503792
25-04-2011,729.599976,741,727.25,735.536987,503.691925,1363240
26-04-2011,734.974976,737.5,730.25,734.612,503.058441,1252972
27-04-2011,737.5,740.775024,735.549988,738.424988,505.669556,740260
28-04-2011,738.224976,739.5,731.513,732.888,501.87793,411692
29-04-2011,730,732.25,722.5,726.487,497.494537,569964
2/5/2011,731.174988,735.5,728.312012,730.838013,500.474152,592472
3/5/2011,730.724976,738.237,725,727.687988,498.316956,608616
4/5/2011,726.25,726.25,710.5,716.875,490.912354,704100
5/5/2011,716.75,719.974976,708.25,710.775024,486.735046,334852
6/5/2011,716.849976,725.924988,712.125,721.724976,494.233521,359428
9/5/2011,728.700012,729,717.763,725.924988,497.109802,263532
10/5/2011,727.25,731,718.775024,720.099976,493.120728,356796
11/5/2011,721.25,729.974976,720.487,726.049988,497.195282,250884
12/5/2011,723.75,726.75,718.775024,720.599976,493.463135,320280
13-05-2011,723.174988,727,717.849976,720.013,493.061188,289388
16-05-2011,719.349976,719.349976,710.161987,712.437988,487.873901,269368
17-05-2011,712,719.025024,708.5,710.987,486.88028,252668
18-05-2011,713.75,720.75,700.312012,710.187988,486.333069,751300
19-05-2011,712.5,714.125,709.049988,711.588013,487.291779,332700
20-05-2011,711.5,715.5,708.325012,712.638,488.010803,364988
23-05-2011,711.5,713.700012,706.724976,708.924988,485.468201,290036
24-05-2011,710,715.5,709,711.263,487.069336,260032
25-05-2011,706.25,706.25,690.5,698.75,478.500397,488512
26-05-2011,699,699.25,689.25,694.825012,489.832916,260088
27-05-2011,691.25,701.362,691.25,696.987,491.356934,165856
30-05-2011,700,702,690.786987,695.049988,489.991455,196148
31-05-2011,695.75,704.687988,695,697.963013,492.045074,322956
1/6/2011,698.5,706,696.25,703,495.596008,559044
2/6/2011,696.224976,705,694.150024,700.687988,493.966034,283904
3/6/2011,704.5,710,701.263,703.375,495.860443,423856
6/6/2011,704.25,711.25,698.75,709.612,500.257294,175188
7/6/2011,707,726.25,707,723.187988,509.828003,404088
8/6/2011,722.25,722.5,716.838013,718.049988,506.20578,370072
9/6/2011,718.838013,719.75,713.275024,715.375,504.319946,179140
10/6/2011,716.013,719.937988,713.049988,715.400024,504.337677,290924
13-06-2011,712.5,721.224976,705.599976,719.388,507.149139,238288
14-06-2011,718.25,720.75,717,718.362,506.425781,302060
15-06-2011,715,715.5,706.536987,708.474976,499.455597,448172
16-06-2011,706,706.25,698.812012,700.138,493.578369,222544
17-06-2011,702.200012,702.200012,683.062012,691.099976,487.206879,500552
20-06-2011,694.25,695.200012,665.138,677.224976,477.425232,446824
21-06-2011,679.25,688.474976,673.5,681.612,480.518066,327196
22-06-2011,688.525024,695.125,685.088013,687,484.316467,336724
23-06-2011,687.5,696.75,684.049988,693.536987,488.924835,425848
24-06-2011,698.5,719.25,698.5,715.525024,504.425842,414516
27-06-2011,708.25,728.5,706.25,716.963013,505.439606,398152
28-06-2011,717.75,719.187988,711.25,715.963013,504.734589,218688
29-06-2011,716.549988,726.25,716.549988,720.437988,507.889252,128852
30-06-2011,718.75,728.987,718.75,726.849976,512.409546,173884
1/7/2011,732.5,741.463013,730,733.575012,517.150635,373856
4/7/2011,737.5,743.513,733.325012,734.724976,517.961304,199920
5/7/2011,735.75,742.075012,731.562012,738.625,520.710632,269760
6/7/2011,737,742.5,734,738.138,520.36731,147120
7/7/2011,738.75,749.75,736.25,748.786987,527.874634,231380
8/7/2011,750,755,741.411987,744.474976,524.834717,219600
11/7/2011,736.25,743.5,722.5,729.75,514.454163,451304
12/7/2011,712.5,712.5,687.338013,698.562012,492.467346,2694960
13-07-2011,691.75,702,690.700012,696.049988,490.696411,647968
14-07-2011,691.237,691.5,683.099976,685.237,483.073608,1088824
15-07-2011,772.275024,772.275024,681.25,682.638,481.241394,770164
18-07-2011,686.224976,686.224976,677.25,678.513,478.333313,953388
19-07-2011,681.950012,693,679.275024,688.338013,485.259705,396624
20-07-2011,691.25,692.75,686.25,687.911987,484.95932,308892
21-07-2011,687.974976,695.5,683.75,691.825012,487.717987,310212
22-07-2011,694.5,709.5,693.875,706.338013,497.949219,388848
25-07-2011,704.849976,705.75,697.588013,701.650024,494.644348,198384
26-07-2011,700.763,706,696.799988,699.900024,493.410614,170736
27-07-2011,700,708.411987,696.799988,699.013,492.7854,184580
28-07-2011,693.75,693.75,684,686.849976,484.210632,198920
29-07-2011,686.25,694.625,682.25,691.700012,487.629852,152708
1/8/2011,695,704.987,695,702.286987,495.093384,111168
2/8/2011,701.237,701.237,686.5,688.213013,485.171509,178252
3/8/2011,684.75,688.213013,677.549988,688.213013,485.171509,149764
4/8/2011,684.400024,689.474976,676.161987,677.075012,477.319611,196260
5/8/2011,665,665,632.5,647.638,456.567291,865280
8/8/2011,625,625,607.849976,617,434.968384,1035936
9/8/2011,599.5,609.75,587.5,594.275024,418.947876,1332132
10/8/2011,613.5,618.775024,603.112,611.400024,431.020508,557176
11/8/2011,607.013,616.25,603.5,609.737,429.848083,381764
12/8/2011,620.513,621.25,585.924988,593.612,418.480408,791172
16-08-2011,602.812012,609.5,593.799988,598.161987,421.688019,460404
17-08-2011,600,615.75,600,612.286987,431.645721,424456
18-08-2011,616.25,616.75,587.75,590.513,416.295685,630492
19-08-2011,568,568,543.161987,556.349976,392.211731,1702988
22-08-2011,554.474976,561.911987,542.963013,548.513,386.686859,1011732
23-08-2011,551.150024,575,548.75,568.5,400.777191,794156
24-08-2011,570,570,557.75,562.487,396.538177,451540
25-08-2011,561.25,566,542.25,547.411987,385.910675,871964
26-08-2011,547.474976,563.463013,545.763,551.138,388.537415,1247560
29-08-2011,558.799988,578.049988,558.799988,574.463013,404.980896,518820
30-08-2011,581.424988,590,570.036987,585.700012,412.902649,673956
2/9/2011,592.5,594.75,569.25,578.888,408.100403,439824
5/9/2011,571.974976,571.974976,560.25,565.963013,398.988617,467384
6/9/2011,562.525024,581.5,555.875,575.849976,405.958679,516396
7/9/2011,575.25,578.450012,566.974976,572.799988,403.808533,681512
8/9/2011,576,588.25,575,584.661987,412.170929,739476
9/9/2011,582.75,582.75,564.75,567.799988,400.28363,626224
12/9/2011,554.75,554.75,545.763,549.437988,387.338898,728952
13-09-2011,556.5,564.625,549.75,556.099976,392.035461,493824
14-09-2011,561.775024,590.974976,561.775024,588.263,414.709442,1185084
15-09-2011,594.25,605.599976,582.286987,601.388,423.962341,973116
16-09-2011,610,612.25,593.513,598.349976,421.820557,779260
19-09-2011,598.049988,602.388,589.013,590.411987,416.224426,313112
20-09-2011,593.75,612.5,593.75,609.424988,429.628204,669040
21-09-2011,609.049988,613.5,604.525024,608.349976,428.8703,468356
22-09-2011,596,602.487,584.5,588.400024,414.806122,653120
23-09-2011,584,597.625,580.25,585.025024,412.42691,629360
26-09-2011,585.638,591.5,575.5,588.786987,415.078949,577596
27-09-2011,594.224976,617,594.224976,611.5,431.090973,700988
28-09-2011,620,634.312012,613.799988,618.713013,436.175934,1772428
29-09-2011,618.75,641.974976,618.025024,637.5,449.420258,928564
30-09-2011,632.25,641,627.525024,633.450012,446.565125,621744
